grouping name	table name	column name	Entity Name	Entity-Attribute Name	Entity-Attribute Definition	Key Field	Data Type	source database	source table	source column	notes
fmtv_eng	tv_eng_data	ant_rotation	TV Engineering Data	Antenna Rotation	"The rotation, in whole degrees, associated with an FX off the shelf directional antenna"	FALSE	int	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	antenna_type	TV Engineering Data	Antenna Type	"The type of the antenna in use:  Directional ""off the shelf""; Directional Composite (multiple antennas); Non-Directional"	FALSE	char(1)	FORM	n/a	n/a	code_table lookup value
fmtv_eng	tv_eng_data	application_id	TV Engineering Data	Application ID Number	Uniquely identifies an application.	TRUE	int	FK/PK	application	application_id	"FK from application, but applied as PK of this table"
fmtv_eng	tv_eng_data	asrn	TV Engineering Data	ASRN	Unique ASRN number assigned to a registered tower	FALSE	int	BAPS	authorization_general	asrn	Future; populated from Gettysburg system?  Why is there no way to match up Gettysburg info to ours?
fmtv_eng	tv_eng_data	asrn_na_ind	TV Engineering Data	ASRN Number Not Applicable Indicator	ASRN Number Not Applicable Indicator	FALSE	char(1)	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	aural_freq	TV Engineering Data	Aural Frequency	The Authorized frequency of the carrier which is modulated by aural information	FALSE	frequency	BAPS	authorization_tv	freq_aural	Duplicate of attribute in TV frequency measurement.
fmtv_eng	tv_eng_data	avg_horiz_pwr_gain	TV Engineering Data	Average Power Gain (Horizontal)	"The average (RMS) horizontal plan power gain, in dB, of the antenna."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	biased_lat	TV Engineering Data	Biased Lat	Digital Latitude: Calculated value; (latitude degrees +90) + (lat_min/60) + (lat_sec/3600).  Used for indexing.  Eliminates negative values	FALSE	float	mm	tvtxeng	biased_lat	
fmtv_eng	tv_eng_data	biased_long	TV Engineering Data	Biased Long	"Digital Longitude, Calculated value:  (degrees+180) + (minutes/60) + (seconds/3600).  Used for indexing.  Eliminates negative values"	FALSE	float	mm	tvtxeng	biased_lon	
fmtv_eng	tv_eng_data	border_code	TV Engineering Data	Border Code	Indicates whether the coordinates are sufficiently close to an international border that an agreement w/ a foreign country is applicable.	FALSE	char(1)	mm	tvtxeng	border	code_table lookup
fmtv_eng	tv_eng_data	carrier_freq	TV Engineering Data	Carrier Frequency	The center of the carrier frequency band assigned to a station or lower limits of the frequency band when no discrete frequencies are assigned.	FALSE	frequency	BAPS	authorization_tv	freq_carrier	TV Specific field
fmtv_eng	tv_eng_data	last_update_date	TV Engineering Data	Date last updated	The date this record was last updated.	FALSE	datetime	NEW			
fmtv_eng	tv_eng_data	electrical_deg	TV Engineering Data	Degrees Electrical	Degrees electrical for antennas with beam tilt.	FALSE	float	BAPS	authorization_tv	deg_elec	"TV only; was Electrical Beam tilt degrees; called ""Beam Tilt"" on authorizations…weird!"
fmtv_eng	tv_eng_data	mechanical_deg	TV Engineering Data	Degrees Mechanical	Degrees mechanical for antennas with beam tilt.	FALSE	float	BAPS	authorization_tv	deg_mech	TV only; was Mechanical Beam tilt degrees
fmtv_eng	tv_eng_data	true_deg	TV Engineering Data	Degrees True	Degrees true for antennas w/ mechanical beam tilt.	FALSE	float	BAPS	authorization_tv	deg_true	TV measurement only
fmtv_eng	tv_eng_data	docket_num	TV Engineering Data	Docket Number	The Docket number of a hearing or rulemaking associated with this record.	FALSE	varchar(20)	mm	tvtxeng	docket	
fmtv_eng	tv_eng_data	tv_dom_status	TV Engineering Data	Domestic Status	The domestic status of the record	FALSE	varchar(6)	mm	tvtxeng	status	code table lookup.  Different status than AM eng.  But similar to FM status…might fix this is exact same as fm dom status
fmtv_eng	tv_eng_data	site_number	TV Engineering Data	DTS Site Number	"DTS Transmitter Site Number.  Included in primary key.  If no transmitter sites, then 0 (zero)."	TRUE	tinyint	PK			
fmtv_eng	tv_eng_data	effective_erp	TV Engineering Data	Effective ERP	Effective ERP	FALSE	float	mm	tvtxeng	erp	Guessing this is the correct field.  Was just a Form entry… 10/99 Copied value to max_erp_kw for engineering programs.
fmtv_eng	tv_eng_data	elev_bldg_ag	TV Engineering Data	Elev Bldg Ag	No longer used	FALSE					
fmtv_eng	tv_eng_data	elevation_antenna_id	TV Engineering Data	Elevation Antenna ID	Identifies an elevation pattern	TRUE	int	FK			
fmtv_eng	tv_eng_data	elev_amsl	TV Engineering Data	Elevation of Site Above Mean Sea Level	"Elevation, in meters, of site above mean sea level"	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	eng_record_type	TV Engineering Data	Engineering Record type	Flag indicating the type of Engineering record this is. A: Archive  C: Current    P: Pending	FALSE	char(1)	NEW	n/a	n/a	code_table lookup.
fmtv_eng	tv_eng_data	horiz_bt_erp	TV Engineering Data	ERP Beam Tilt (Horizontal)	"The maximum ERP, in kW, in the plane of the tilted beam, horizontal polarization."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	vert_bt_erp	TV Engineering Data	ERP Beam Tilt (Vertical)	"The maximum ERP, in kW, in the plane of the tilted beam, vertical polarization."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	facility_id	TV Engineering Data	Facility ID	Uniquely identifies a facility.	TRUE	int	FK	facility	facility_id	
fmtv_eng	tv_eng_data	fac_zone	TV Engineering Data	Facility Zone	"The zone of the Principal Community a TV Facility is serving.  Can be either I, II, or III"	FALSE	varchar(3)	mm	tvtxeng	zone	code_table lookup.  Moved from Facility
fmtv_eng	tv_eng_data	dt_emission_mask	TV Engineering Data	Flag	"Out-of-band spectral emission mask that the station will comply with. Values: 'S' = Simple, and 'T' = Stringent."	FALSE	char(1)	FORM	n/a	n/a	" For dt_emission_mask, we picked (and Hossein didn't have a better suggestion):
S = Simple
T = Stringent"
fmtv_eng	tv_eng_data	freq_offset	TV Engineering Data	Frequency Offset	"the frequency offset expressed as a plus, minus, zero, or none"	FALSE	char(1)	"BAPS,mm"	"authorization_tx,
tvtxeng"	"freq_offset,
offset"	Code_table lookup value.  TX only
fmtv_eng	tv_eng_data	gain_area	TV Engineering Data	Gain area	No longer used	FALSE					
fmtv_eng	tv_eng_data	rcamsl_horiz_mtr	TV Engineering Data	"Height above Mean Sea Level, Horizontal"	"The height of the radiation center above mean sea level, measured in meters"	FALSE	float	"BAPS,mm"	"authorization_tv/tx,
tvtxeng"	"hgt_rcamsl_mtr,
rcamsl"	"was RCAMSL horiz (KW).  In all four services (FM,FX,TV,TX)"
fmtv_eng	tv_eng_data	input_trans_line	TV Engineering Data	Input To Transmission Line	Input to transmission line (dBk)	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	lat_whole_secs	TV Engineering Data	Lat Whole Secs	No longer used	FALSE					
fmtv_eng	tv_eng_data	lat_deg	TV Engineering Data	Latitude Degrees	"Reference Point, latitude degrees"	FALSE	int	"BAPS,mm"	"authorization_general,
tvtxeng"	"lat_deg,
latdeg"	
fmtv_eng	tv_eng_data	lat_dir	TV Engineering Data	Latitude Direction	The direction for the latitude: N for North latitude and S for South.	FALSE	char(1)	"BAPS,mm"	"authorization_general,
tvtxeng"	"latitude_dir,
lat"	code_table lookup
fmtv_eng	tv_eng_data	lat_min	TV Engineering Data	Latitude Minutes	"Reference Point, latitude minutes"	FALSE	int	"BAPS,mm"	"authorization_general,
tvtxeng"	"lat_min,
latmin"	
fmtv_eng	tv_eng_data	lat_sec	TV Engineering Data	Latitude Seconds	"Reference Point, latitude seconds"	FALSE	float	"BAPS,mm"	"authorization_general,
tvtxeng"	"lat_sec,
latsec"	
fmtv_eng	tv_eng_data	lic_ant_make	TV Engineering Data	License Antenna Make	The make of an antenna (from a license form)	FALSE	varchar(3)	mm	"tvdafull,dtvda,tvtxeng"	make	Backfilled after original data conversion from authorization info since field created afterward.  Stored here to avoid unecessary row in ant_make table.
fmtv_eng	tv_eng_data	lic_ant_model_num	TV Engineering Data	License Antenna Model Number	The model number of an antenna (from a license form)	FALSE	varchar(60)	mm	"tvdafull,dtvda,tvtxeng"	model	Backfilled after original data conversion from authorization info since field created afterward.  Stored here to avoid unecessary row in ant_make table.
fmtv_eng	tv_eng_data	lon_whole_secs	TV Engineering Data	Lon Whole Secs	No longer used	FALSE					
fmtv_eng	tv_eng_data	lon_deg	TV Engineering Data	Longitude Degrees	"Reference point, longitude Degrees"	FALSE	int	"BAPS,mm"	"authorization_general,
tvtxeng"	"lon_deg,
londeg"	
fmtv_eng	tv_eng_data	lon_dir	TV Engineering Data	Longitude Direction	The direction for the longitude: E for East or W for West..	FALSE	char(1)	"BAPS,mm"	"authorization_general,
tvtxeng"	"longitude_dir,
lon"	code_table lookup
fmtv_eng	tv_eng_data	lon_min	TV Engineering Data	Longitude Minutes	"Reference point, longitude minutes"	FALSE	int	"BAPS,mm"	"authorization_general,
tvtxeng"	"lon_min,
lonmin"	
fmtv_eng	tv_eng_data	lon_sec	TV Engineering Data	Longitude Seconds	"Reference point, longitude seconds"	FALSE	float	"BAPS,mm"	"authorization_general,
tvtxeng"	"lon_sec,
lonsec"	
fmtv_eng	tv_eng_data	loss_area	TV Engineering Data	Loss area	No longer used	FALSE					
fmtv_eng	tv_eng_data	lottery_group	TV Engineering Data	Lottery Group	Integer lottery group id: legacy data only	FALSE	int	mm	tvtxeng	lot_group	
fmtv_eng	tv_eng_data	max_ant_pwr_gain	TV Engineering Data	Max Ant Pwr Gain	No longer used	FALSE					
fmtv_eng	tv_eng_data	max_erp_to_hor	TV Engineering Data	Max ERP to Hor	No longer used	FALSE					
fmtv_eng	tv_eng_data	max_erp_dbk	TV Engineering Data	Maximum ERP (decibels)	"The maximum effective radiated power, measured in decibels over 1 kilowatt."	FALSE	float	BAPS	authorization_tv	power_max_erp_dbk	TV only.  In forms for other services
fmtv_eng	tv_eng_data	max_erp_kw	TV Engineering Data	Maximum ERP (kilowatts)	"The maximum effective radiated power, measured in kilowatts"	FALSE	float	BAPS	"authorization_tv, tx, tvtxeng"	"power_max_erp_kw, erp"	"TV,TX.  Also in forms for other services. Engineering programs need erp from tvtxeng in this field. Copied from effective erp 10/99."
fmtv_eng	tv_eng_data	max_haat	TV Engineering Data	Maximum Height above average terrain	"The maximum HAAT in any direction, based on the higher of the horizontally polarized or vertically polarized RCAMSL, in meters.  This will be blank if both the horizontal and vertical RCAMSLs are blank, or if the coordinates are in an area where we do not"	FALSE	float	mm	tvtxeng	maxhaat	Calculated field: tvup (I believe…it is for FM)
fmtv_eng	tv_eng_data	multiplexor_loss	TV Engineering Data	Multiplexer Loss	"The amount of loss, in dB, in the signal attributable to the multiplexer (if separate)."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	hag_overall_mtr	TV Engineering Data	Overall Height Above Ground	"The absolute overall height above ground to the top of the tower structure including the antenna and lighting, measured in meters"	FALSE	float	BAPS	authorization_general	hgt_ag_overall_mtr	was Elevation to top of structure.  FAA thing; not an engineering value.
fmtv_eng	tv_eng_data	predict_coverage_area	TV Engineering Data	Predict Coverage Area	No longer used	FALSE					
fmtv_eng	tv_eng_data	predict_pop	TV Engineering Data	Predict Pop	No longer used	FALSE					
fmtv_eng	tv_eng_data	haat_rc_mtr	TV Engineering Data	Radiation Center Height Above Average Terrain	"The height, in meters, of the radiation center above average terrain."	FALSE	float	"BAPS,mm"	"authorization_tv,
tvtxeng"	"hgt_aat_mtr,
haat"	
fmtv_eng	tv_eng_data	hag_rc_mtr	TV Engineering Data	Radiation Center Height Above Ground	"The height, in meters, of the radiation center above ground."	FALSE	float	BAPS	authorization_general	hgt_ag_mtr	
fmtv_eng	tv_eng_data	vsd_service	TV Engineering Data	Service	"The type of record, or the type of service represented by this record.  TV,DT,TX,TB,TR,TA"	FALSE	char(2)	mm	tvtxeng	serv	code_table lookup.
fmtv_eng	tv_eng_data	station_channel	TV Engineering Data	Station Channel	Station Channel	FALSE	int	FORM			
fmtv_eng	tv_eng_data	terrain_data_src	TV Engineering Data	Terrain Data Src	No longer used	FALSE					
fmtv_eng	tv_eng_data	terrain_data_src_other	TV Engineering Data	Terrain Data Src Other	No longer used	FALSE					
fmtv_eng	tv_eng_data	tilt_towards_azimuth	TV Engineering Data	Tilt Toward Azimuth	The antenna tilt toward azimuth in degrees.	FALSE	float	mm	tvtxeng	refaz	How did this get confused w/ Beam tilt?
fmtv_eng	tv_eng_data	trans_line_loss	TV Engineering Data	Transmission line power loss	Transmission line power loss	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	power_output_vis_dbk	TV Engineering Data	Transmitter Output (Decibels)	Visual transmitter output power in decibels above 1 kilowatt	FALSE	float	BAPS	authorization_tv	power_output_vis_dbk	TV only; also in forms
fmtv_eng	tv_eng_data	power_output_vis_kw	TV Engineering Data	Transmitter Output (Kilowatts)	Visual transmitter output power in kilowatts	FALSE	float	BAPS	"authorization_tv, tx"	power_output_vis_kw	"In all four services (fm,fx,tv,tx)"
fmtv_eng	tv_eng_data	upperband_freq	TV Engineering Data	Upper Band Frequency	The upper limit of the frequency band when band limits are indicated	FALSE	frequency	BAPS	"authorization_tv, tx"	freq_upper_band	"TV, TX measurement only"
fmtv_eng	tv_eng_data	visual_freq	TV Engineering Data	Visual Frequency	The Authorized frequency of the carrier which is modulated by picture information	FALSE	frequency	BAPS	authorization_tv	freq_visual	"Duplicate of attribute in TV frequency measurement.  Required? Yes.  One measured, one proposed"
